time,price,volume
8/1/15,281.2575,5554126.73
8/2/15,280.065,5007155.26
8/3/15,281.72,6526070.19
8/4/15,282.78,6388522.19
8/5/15,283,5446520.225
8/6/15,279.54,4676172.58
8/7/15,277.4425,5981238.44
8/8/15,268.2075,11195333.51
8/9/15,261.945,7606112.105
8/10/15,263.58,6461005.43
8/11/15,265.9175,6866650.7
8/12/15,267.9625,7644834.18
8/13/15,265.1925,7509349.27
8/14/15,263.975,6975733.97
8/15/15,262.87,5171103.605
8/16/15,258.5325,8974718.015
8/17/15,256.7625,6212968.925
8/18/15,251.78,11995279.91
8/19/15,233.74,27880267.43
8/20/15,231.0575,10658018.35
8/21/15,233.46,6771689.28
8/22/15,229.5125,8525564.085
8/23/15,228.315,5626461.13
8/24/15,218.6075,21602637.32
8/25/15,213.6875,20421271.59
8/26/15,223.74,10539549.44
8/27/15,224.535,6845678.71
8/28/15,227.195,10421040.64
8/29/15,229.895,5057970.645
8/30/15,228.665,4578948.7
8/31/15,228.465,6288236.885
9/1/15,228.465,7636392.325
9/2/15,227.9925,6751273.3
9/3/15,227.4525,6195778.315
9/4/15,228.315,7118038.12
9/5/15,231.955,5650768.85
9/6/15,237.9775,8002945.645
9/7/15,239.8975,6900941.6
9/8/15,242.1075,9340912.975
9/9/15,240.37,8352761.285
9/10/15,237.6075,7254072.03
9/11/15,239.095,5519108.54
9/12/15,237.285,5225476.25
9/13/15,232.5575,6017478.03
9/14/15,229.675,7066003.755
9/15/15,232.575,5737494.25
9/16/15,228.5175,5959320.62
9/17/15,231.11,6515987.555
9/18/15,232.55,6225510.25
9/19/15,231.72,4019287.23
9/20/15,231.2,3855011.465
9/21/15,228.5125,6116732.195
9/22/15,228.4125,8230783.59
9/23/15,230.15,5053945.33
9/24/15,232.265,8434884.345
9/25/15,234.7675,7286281.415
9/26/15,234.445,4745067.445
9/27/15,233.3475,4232970.96
9/28/15,236.0325,7673521.76
9/29/15,237.6925,6847471.065
9/30/15,236.215,5998690.04
10/1/15,236.585,6293683.65
10/2/15,236.8375,5713191.645
10/3/15,237.72,5191042.34
10/4/15,248,3825142.38
10/5/15,238.855,7346584.695
10/6/15,243.315,9660517.165
10/7/15,244.5125,7712871.665
10/8/15,242.98,5403241.035
10/9/15,243.13,4969143.77
10/10/15,244.5525,4793042.87
10/11/15,246.4325,5136940.05
10/12/15,246.4175,5001031.705
10/13/15,247.1075,9314094.48
10/14/15,251.1125,8790469.225
10/15/15,253.675,7762829.65
10/16/15,259.6275,12490670.74
10/17/15,267.4,15414644.28
10/18/15,265.805,6986749.355
10/19/15,262.8325,7705420.515
10/20/15,267.0975,10137878.57
10/21/15,268.1425,8033307.565
10/22/15,271.7675,12787518.47
10/23/15,276.07,9645572.085
10/24/15,279.885,8467879.605
10/25/15,286.9325,16530035.75
10/26/15,285.0625,10433627.79
10/27/15,290.8325,15554903.25
10/28/15,299.92,17616760.66
10/29/15,308.9525,21666899.18
10/30/15,321.6225,25476472.67
10/31/15,319.0525,16934130.18
11/1/15,315.8125,11750631.2
11/2/15,341.9325,38543577.09
11/3/15,381.7825,81951809.35
11/4/15,414.7,115095379.1
11/5/15,399.2275,61033330.63
11/6/15,374.425,47588484.42
11/7/15,378.9075,19799060.28
11/8/15,377.98,18001169.23
11/9/15,374.265,23599988.15
11/10/15,355.375,37553170.51
11/11/15,318.885,41671194.6
11/12/15,322.69,27142721.03
11/13/15,333.33,16288773.39
11/14/15,340.4225,11953603.6
11/15/15,324.54,14364491.21
11/16/15,323.4325,14173829.44
11/17/15,333.795,16521517.68
11/18/15,334.16,13136604.48
11/19/15,329.975,14314718.51
11/20/15,320.66,17600154.6
11/21/15,323.1525,7348997.24
11/22/15,323.4425,5976190.39
11/23/15,322.4475,6940878.745
11/24/15,319.8175,8166800.775
11/25/15,322.9,12639309.61
11/26/15,344.395,36803604.68
11/27/15,355.5775,18529437.03
11/28/15,356.48,10022141.28
11/29/15,363.515,12306732.96
11/30/15,374.81,24521567.73
12/1/15,368.1125,20466687.72
12/2/15,358.0925,16486769.38
12/3/15,361.7825,15880254.26
12/4/15,360.06,10940579.32
12/5/15,375.035,21776650.31
12/6/15,391.22,26100217.04
12/7/15,392.0225,19099814.64
12/8/15,401.0125,14808740.83
12/9/15,413.6275,30718600.77
12/10/15,415.345,14932966.37
12/11/15,433.1025,38304487.92
12/12/15,438.38,46025040.66
12/13/15,432.1775,13981195.18
12/14/15,438.745,48643746.3
12/15/15,452.4,24509646.04
12/16/15,454.79,42260683.28
12/17/15,453.81,14704461.51
12/18/15,459.5725,19254310.5
12/19/15,460.675,14194604.78
12/20/15,449.21,27219008.3
12/21/15,437.225,26696103.24
12/22/15,437.7725,14455660.97
12/23/15,439.63,13970298.07
12/24/15,449.4475,18088133.08
12/25/15,453.4975,9647174.835
12/26/15,431.5875,44386676.5
12/27/15,417.34,14163442.7
12/28/15,422.785,14523492.59
12/29/15,426.635,15117045.51
12/30/15,428.72,14678843.22
12/31/15,426.84,13911746.1
1/1/16,431.9375,10190629.85
1/2/16,433.9675,7300195.67
1/3/16,430.4125,11772494.44
1/4/16,431.97,11498488.05
1/5/16,432.16,9772309.43
1/6/16,429.7825,9372883.35
1/7/16,443.4825,29191906.24
1/8/16,454.8375,20842664.97
1/9/16,450.1575,9003461.95
1/10/16,445.5,9911456.98
1/11/16,446.69,12707534.11
1/12/16,446.0775,9978993.295
1/13/16,435.3325,19808617.69
1/14/16,430.515,9997451.55
1/15/16,399.0625,53664377.56
1/16/16,373.6025,34240533.84
1/17/16,383.985,12765235.87
1/18/16,381.8425,13307883.62
1/19/16,381.61,12742111.06
1/20/16,398.4525,38532117.05
1/21/16,413.025,18677440.2
1/22/16,394.82,28346823.53
1/23/16,386.74,11984958.45
1/24/16,395.4175,12917355.66
1/25/16,396.38,13430351.89
1/26/16,392.045,11220779.81
1/27/16,392.88,8670398.04
1/28/16,386.71,14897566.3
1/29/16,377.305,26032748.83
1/30/16,378.71,6878418.22
1/31/16,373.755,7378937.73
2/1/16,371.7675,13901217.46
2/2/16,373.5325,9587116.775
2/3/16,371.0075,11163247.6
2/4/16,379.6375,19531887.1
2/5/16,388.185,11874572.71
2/6/16,380.59,14940068.45
2/7/16,378.1275,7718235.76
2/8/16,375.8975,11743149.38
2/9/16,374.24,10428530.13
2/10/16,379.1675,18617639.44
2/11/16,379.3275,11960560.23
2/12/16,382.3025,10369711.6
2/13/16,387.505,9402652.265
2/14/16,397.8975,14758037.16
2/15/16,403.495,17474440.55
2/16/16,403.81,13897460.19
2/17/16,412.515,18825004.71
2/18/16,419.7075,16309227.17
2/19/16,420.5,11021860.63
2/20/16,430.5475,24306210.22
2/21/16,437.7525,22110510
2/22/16,436.785,12309879.21
2/23/16,428.2025,20004711.96
2/24/16,419.5375,14053853.35
2/25/16,422.7225,11372820.43
2/26/16,424.3725,11347613.13
2/27/16,430.015,9293114.38
2/28/16,430.1525,10963469.21
2/29/16,434.9575,15073046.57
3/1/16,434.44,14690066.22
3/2/16,429.79,12476028.17
3/3/16,421.4225,16633826.76
3/4/16,414.9075,15745938.96
3/5/16,401.3675,25927543.12
3/6/16,402.5175,12693525.1
3/7/16,409.8475,12705701.02
3/8/16,412.9775,11129143.87
3/9/16,412.12,10543174.32
3/10/16,414.085,11585186.22
3/11/16,418.1125,12765206.76
3/12/16,414.2925,12359978.56
3/13/16,412.0675,7246042.905
3/14/16,413.4975,10260621.28
3/15/16,414.78,10138103.75
3/16/16,415.3275,9277244.71
3/17/16,417.24,9226580.67
3/18/16,411.845,13622116.88
3/19/16,407.3675,7560826.9
3/20/16,410.2275,6304032.42
3/21/16,410.745,8889308.255
3/22/16,414.01,10237083.79
3/23/16,416.7375,8493563.715
3/24/16,415.57,8124750.525
3/25/16,415.04,7232894.265
3/26/16,415.965,5862181.655
3/27/16,420.985,13099437.46
3/28/16,422.96,9227097.375
3/29/16,417.025,14417485.04
3/30/16,413.015,8967037.46
3/31/16,414.1775,8724557.045
4/1/16,415.2375,7945364.96
4/2/16,417.3325,6584324.57
4/3/16,418.675,4807006.49
4/4/16,418.7475,7032688.275
4/5/16,420.755,8650627.585
4/6/16,421.42,6934711.07
4/7/16,420.3425,7618276.425
4/8/16,419.21,9928892.755
4/9/16,416.745,6160652.715
4/10/16,419.155,4914814.065
4/11/16,420.535,7705291.165
4/12/16,423.39,12319107.79
4/13/16,424.05,8110941.265
4/14/16,423.6925,6534817.47
4/15/16,426.3575,11634340.04
4/16/16,429.39,6273143.48
4/17/16,427.68,5503227.585
4/18/16,426.8425,6992049.78
4/19/16,431.38,9879570.87
4/20/16,437.8625,16364888.67
4/21/16,445.2075,14115951.05
4/22/16,446.6775,11137433.8
4/23/16,447.4775,9520285.16
4/24/16,454.3275,17029351.81
4/25/16,459.3275,18848170.42
4/26/16,463.955,15759398.5
4/27/16,456.375,20815245.54
4/28/16,444.8725,18225861.48
4/29/16,451.2475,10154806.33
4/30/16,451.755,8015056.965
5/1/16,450.625,4930118.165
5/2/16,447.625,16468433.22
5/3/16,446.885,11171001.66
5/4/16,447.79,8858025.275
5/5/16,446.855,9403628.435
5/6/16,453.71,15595568.89
5/7/16,458.3075,7139286.515
5/8/16,457.8625,6358589.14
5/9/16,459.4675,11185233.06
5/10/16,454.6875,13653958.84
5/11/16,451.9,9088587.255
5/12/16,452.6675,11151053.17
5/13/16,454.6375,7400593
5/14/16,455.7925,4669744.805
5/15/16,457.4575,4883253.16
5/16/16,455.82,8384277.755
5/17/16,454.0325,7888225.35
5/18/16,454.1175,7458578.94
5/19/16,448.2975,13342741.3
5/20/16,441.9875,10731871.83
5/21/16,442.68,5118274.825
5/22/16,441.11,6360060.87
5/23/16,441.635,7960915.46
5/24/16,444.93,7435443.19
5/25/16,448.1125,8495910.86
5/26/16,451.25,8565521.565
5/27/16,464.82,32015330.98
5/28/16,499.27,37775441.56
5/29/16,520.3825,40452935.78
5/30/16,526.325,20755346.93
5/31/16,530.3125,30505245.86
6/1/16,532.47,19407533.66
6/2/16,536.63,14216788.35
6/3/16,553.0475,29785280.57
6/4/16,573.1325,25220464.4
6/5/16,574.5675,18649257.2
6/6/16,579.2225,18597384.69
6/7/16,573.5275,24583583.48
6/8/16,576.5775,14377910.24
6/9/16,576.2925,14029594.63
6/10/16,575.745,13168184.24
6/11/16,584.5975,12416329.14
6/12/16,633.6975,69951004.93
6/13/16,684.41,74829640.02
6/14/16,685.605,46296999.02
6/15/16,685.3575,26971094.94
6/16/16,727.285,84967108.12
6/17/16,745.3025,80259115.34
6/18/16,750.21,45588759.58
6/19/16,755.0725,22933212.99
6/20/16,744.255,41874953.78
6/21/16,689.9075,83538254.63
6/22/16,630.585,64876558
6/23/16,595.0575,77275434.56
6/24/16,645.3825,64593755.76
6/25/16,662.325,33771299.38
6/26/16,641.005,28246008.43
6/27/16,633.9075,31923475.06
6/28/16,645.77,24875244.09
6/29/16,637.275,25489156.23
6/30/16,652.71,29151633.24
7/1/16,672.6975,31243354
7/2/16,686.1375,23311588.7
7/3/16,676.45,33345362.64
7/4/16,664.9675,21410420.24
7/5/16,668.8325,18370953.51
7/6/16,669.25,15877575.01
7/7/16,647.2725,48896475.12
7/8/16,647.9075,24659451.79
7/9/16,649.695,31078610.23
7/10/16,646.93,9492511.65
7/11/16,647.815,14985804.56
7/12/16,658.755,22057045.58
7/13/16,664.9425,20927211.23
7/14/16,656.6475,15898346.88
7/15/16,661.3525,11926843.6
7/16/16,661.505,6788971.025
7/17/16,669.5225,15830725.55
7/18/16,672.935,14426710.59
7/19/16,669.5875,10216140.32
7/20/16,666.825,12556314.55
7/21/16,663.3375,10691737.21
7/22/16,657.715,21674662.1
7/23/16,653.105,9787269.61
7/24/16,657.4225,9836081.175
7/25/16,656.72,11299468.76
7/26/16,652.4075,16113483.4
7/27/16,653.51,9799208.595
7/28/16,654.36,9240348.23
7/29/16,654.4875,8892482.05
7/30/16,654.945,6370554.975
7/31/16,638.2375,19990476.94
8/1/16,615.0775,20647979.55
8/2/16,551.385,37734754.6
8/3/16,541.755,23628340.96
8/4/16,571.7625,12885147.3
8/5/16,574.165,8010387.94
8/6/16,580.78,7351111.77
8/7/16,588.545,7758862.67
8/8/16,589.935,7375846.195
8/9/16,586.6975,7665124.69
8/10/16,589.395,14713176.25
8/11/16,590.83,11840388.55
8/12/16,587.08,7517477.38
8/13/16,586.1525,5688527.315
8/14/16,574.845,9501580.215
8/15/16,567.565,9626372.055
8/16/16,573.475,10835886.24
8/17/16,575.5725,9459751.175
8/18/16,574.0225,8770034.56
8/19/16,573.015,7363478.365
8/20/16,578.2375,6719981.71
8/21/16,581.6075,4154240.855
8/22/16,584.29,9845808.345
8/23/16,584.8775,9402225.925
8/24/16,581.1275,8182599.065
8/25/16,577.285,9459041.64
8/26/16,578.9725,6175229.065
8/27/16,574.345,5382953.09
8/28/16,572.715,3695373.335
8/29/16,574.8,6892358.585
8/30/16,576,7961417.525
8/31/16,575.285,7181864.61
9/1/16,605.0525,7443018.225
9/2/16,573.545,7671183.905
9/3/16,587.935,10545606.98
9/4/16,603.5925,9338350.925
9/5/16,606.1725,7697559.36
9/6/16,607.925,7444444.31
9/7/16,611.5925,9229779.42
9/8/16,619.8325,11373359.47
9/9/16,623.4075,8869242.255
9/10/16,624.05,4807696.51
9/11/16,613.4225,11251945.3
9/12/16,606.81,8543441.755
9/13/16,608.3725,8439192.29
9/14/16,609.175,7451552.335
9/15/16,608.37,6957440.35
9/16/16,607.85,6687791.985
9/17/16,607.2475,4870192.2
9/18/16,608.845,5010626.745
9/19/16,609.9875,6501543.905
9/20/16,609.0725,6915994.3
9/21/16,601.7275,11048124.44
9/22/16,596.35,6743203.9
9/23/16,599.09,7796479.065
9/24/16,602.9825,4104841.77
9/25/16,601.825,4025678.92
9/26/16,603.665,8363956.05
9/27/16,605.6775,7779931.235
9/28/16,604.915,5751970.78
9/29/16,604.6525,7714648.265
9/30/16,605.9675,7279349.21
10/1/16,610.905,5216237.83
10/2/16,611.495,5056594.145
10/3/16,610.99,6742343.96
10/4/16,609.935,7662842.92
10/5/16,610.6025,7191969.09
10/6/16,611.0025,6648981.51
10/7/16,613.8875,10100062.13
10/8/16,617.03,4240527.43
10/9/16,616.195,4167094.83
10/10/16,616.1575,7811561.635
10/11/16,628.9225,17711446.9
10/12/16,637.785,8633476.84
10/13/16,635.84,8206488.285
10/14/16,636.16,10073147.68
10/15/16,637.8525,3991654.41
10/16/16,638.93,4159905.795
10/17/16,638.4175,8885150.64
10/18/16,636.07,7874805.63
10/19/16,631.44,11207243.36
10/20/16,628.4275,6636527.485
10/21/16,629.9075,8932235.605
10/22/16,643.885,12095662.66
10/23/16,654.6225,7220059.68
10/24/16,650.88,10879674.8
10/25/16,652.92,12108102.53
10/26/16,663.8625,15998638.86
10/27/16,679.2775,15954369.37
10/28/16,683.9,13434191.17
10/29/16,701.65,19202688.48
10/30/16,704.16,13916282.57
10/31/16,696.33,13362617.32
11/1/16,713.7475,24761007.8
11/2/16,728.5475,14245637.65
11/3/16,708.3025,34582163.49
11/4/16,693.715,16905478.3
11/5/16,701.15,7788292.335
11/6/16,705.945,9194688.755
11/7/16,706.33,10914056.92
11/8/16,707.9725,14150984.02
11/9/16,720.17,25809632.87
11/10/16,716.58,11982325.14
11/11/16,715.25,9206212.295
11/12/16,709.4225,9852629.22
11/13/16,699.215,12642985.77
11/14/16,702.6675,13325598.67
11/15/16,707.625,14802070.72
11/16/16,726.375,29192235.77
11/17/16,739.95,23502764.44
11/18/16,741.7175,14852886.86
11/19/16,746.9075,9651099.55
11/20/16,735.3575,17462104.23
11/21/16,733.895,12021595.04
11/22/16,742.54,16634818.33
11/23/16,743.17,14148036.66
11/24/16,736.7025,13784508.47
11/25/16,736.48,10664178.78
11/26/16,735.2775,8352529.875
11/27/16,732.24,7878589.39
11/28/16,732.14,12593978.12
11/29/16,732.67,12031435.97
11/30/16,737.7525,14624814.43
12/1/16,747.92,20372485.68
12/2/16,763.71,24478415.75
12/3/16,765.8275,15136286.82
12/4/16,764.665,7387142.225
12/5/16,758.98,19566926.63
12/6/16,756.485,12765600.97
12/7/16,761.765,13395138.69
12/8/16,767.1575,11118638.74
12/9/16,769.37,9373112.725
12/10/16,772.6575,7033564.025
12/11/16,769.7675,6643113.2
12/12/16,773.875,11235875.55
12/13/16,778.8275,12963982.35
12/14/16,776.755,9675578.94
12/15/16,776.275,10239170.45
12/16/16,778.6275,10838996.11
12/17/16,785.0375,9336179.91
12/18/16,787.81,5770140.08
12/19/16,789.71,10132071.24
12/20/16,794.0075,13720399.64
12/21/16,814.355,26738187.81
12/22/16,848.2275,30291088.02
12/23/16,888.905,45952577.66
12/24/16,902.38,20811405.74
12/25/16,882.2,18607930.4
12/26/16,896.1625,17520770.49
12/27/16,913.8625,23008153.34
12/28/16,949.4875,36944544.89
12/29/16,968.7625,29643896.26
12/30/16,957.2775,33759994.56
12/31/16,957.5725,13203480.6
1/1/17,979.1325,20306035.76
1/2/17,1008.5925,33051512.49
1/3/17,1023.0875,28070329.36
1/4/17,1084.8925,85370447.6
1/5/17,1037.48,122539648.8
1/6/17,938.87,89677479.9
1/7/17,870.6375,56584097.4
1/8/17,900.4275,35187623.18
1/9/17,895.505,28012930.34
1/10/17,901.3975,24348908.14
1/11/17,839.77,80194273.17
1/12/17,790.825,47053471.82
1/13/17,810.2475,36322868.8
1/14/17,822.9075,18319344.87
1/15/17,818.965,10014568.26
1/16/17,825.7175,13813061.05
1/17/17,864.605,36177467.57
1/18/17,882.8075,30555825.14
1/19/17,885.8075,26179627.92
1/20/17,892.1275,17442997.9
1/21/17,907.785,18584777.4
1/22/17,916.42,22061113.56
1/23/17,919.7825,15146899.47
1/24/17,907.4925,26763892.82
1/25/17,894.3725,17026384.17
1/26/17,905.695,15414743.09
1/27/17,916.0125,14267056.45
1/28/17,917.8125,6633075.69
1/29/17,917.035,5112710.32
1/30/17,917.285,8811617.31
1/31/17,942.7625,25961943.37
2/1/17,973.5775,22040519.83
2/2/17,992.2575,25342387.22
2/3/17,1007.48,31246344.93
2/4/17,1021.58,20223002.08
2/5/17,1021.4175,15850507.74
2/6/17,1020.5525,16430185.05
2/7/17,1037.05,20678951.34
2/8/17,1048.6525,34200732.67
2/9/17,1008.0325,72993031.87
2/10/17,982.2975,30350622.2
2/11/17,1001.045,14266407.25
2/12/17,1001.2775,7419886.73
2/13/17,993.6475,16408986.51
2/14/17,1000.99,19924807.1
2/15/17,1006.7975,11796454.3
2/16/17,1021.9475,19576411.77
2/17/17,1041.15,23930536.17
2/18/17,1052.395,13440941.6
2/19/17,1048.83,9447417.505
2/20/17,1062.305,16495365.5
2/21/17,1098.29,31482809.15
2/22/17,1116.6425,26847683.33
2/23/17,1146.8775,37864452.27
2/24/17,1163.1375,63543090.82
2/25/17,1155.44,26524845.49
2/26/17,1157.1775,17890511.41
2/27/17,1180.125,21035417.74
2/28/17,1190.5175,30211224.7
3/1/17,1197.88,31007957.2
3/2/17,1244.2675,49059565.67
3/3/17,1270.23,42971769.18
3/4/17,1265.5325,24318176.55
3/5/17,1262.73,16065201.31
3/6/17,1272.46,19811068.86
3/7/17,1234.8125,54380799.25
3/8/17,1189.645,58220424.58
3/9/17,1168.655,35243461.06
3/10/17,1155.7075,112013257.2
3/11/17,1149.77,41228972.64
3/12/17,1200.1725,26743087.08
3/13/17,1228.635,37218379.54
3/14/17,1238.8075,28051879.64
3/15/17,1247.4875,27265146.02
3/16/17,1201.3775,79770898.92
3/17/17,1120.7425,92021753.86
3/18/17,1021.72,106491240
3/19/17,1006.24,54117341.24
3/20/17,1033.165,31947287.44
3/21/17,1084.55,50572295
3/22/17,1071.4175,60422889.07
3/23/17,1041.14,29477329.51
3/24/17,985.115,65087732.63
3/25/17,948.0975,59261049.52
3/26/17,971.6775,41670657.92
3/27/17,1006.3075,46211738.79
3/28/17,1043.355,41823776.18
3/29/17,1038.33,35665194
3/30/17,1038.35,38854434.21
3/31/17,1060.1,48317453.98
4/1/17,1084.11,27535368.29
4/2/17,1091.8025,38962457.28
4/3/17,1124.595,55984653.36
4/4/17,1143.1675,40617546.7
4/5/17,1131.385,39202521.52
4/6/17,1162.6575,54137257.88
4/7/17,1188.4,35622116.28
4/8/17,1184.035,19713091.98
4/9/17,1193.5525,27271842.17
4/10/17,1205.1825,24256846.88
4/11/17,1213.195,22800550.93
4/12/17,1216.5225,27372089.69
4/13/17,1189.42,39261237.28
4/14/17,1177.7725,28088397.08
4/15/17,1097.675,16952960.9
4/16/17,1177.125,11278924.42
4/17/17,1186.6475,28071045.47
4/18/17,1201.28,32476483.39
4/19/17,1208.395,26538852.13
4/20/17,1227.65,34639277.92
4/21/17,1245.065,26269820.44
4/22/17,1240.82,27910373.66
4/23/17,1242.33,27133481.88
4/24/17,1247.135,24660085.78
4/25/17,1257.33,28351451.03
4/26/17,1280.785,38854309.53
4/27/17,1312.9075,41690703.94
4/28/17,1326.575,52307023.06
4/29/17,1330.935,28011718.75
4/30/17,1339.1975,27755464.44
5/1/17,1389.795,72257238.4
5/2/17,1431.9275,51706124.89
5/3/17,1462.98,61316712.38
5/4/17,1512.315,106610830.4
5/5/17,1524.4125,94068075.6
5/6/17,1529.3525,46403393.78
5/7/17,1541.9525,55889714
5/8/17,1609.8625,87397548.06
5/9/17,1684.8325,109648357.4
5/10/17,1720.245,78146639.94
5/11/17,1794.475,99469066.21
5/12/17,1742.3425,96134607.6
5/13/17,1703.805,64232781.85
5/14/17,1768.7925,36457506.99
5/15/17,1728.7325,69289696.32
5/16/17,1711.1325,65227374.27
5/17/17,1769.36,85524386.69
5/18/17,1863.475,67987500.46
5/19/17,1921.9925,95811342.68
5/20/17,1998.7575,89718390.54
5/21/17,2039.845,80557792.73
5/22/17,2107.9925,186828436.3
5/23/17,2198.5175,126041630.6
5/24/17,2369.5325,176941642.9
5/25/17,2436.185,311193735
5/26/17,2304.955,220767102.8
5/27/17,2122.0625,223128478.5
5/28/17,2148.26,133445560.6
5/29/17,2230.48,102096905.9
5/30/17,2236.78,135095055.5
5/31/17,2248.72,130670392.5
6/1/17,2370.0425,145096564.2
6/2/17,2446.2025,99924200.64
6/3/17,2517.6875,88619776
6/4/17,2526.865,74560144.67
6/5/17,2614.58,112849286.9
6/6/17,2801.595,269482351
6/7/17,2767.38,170226289.9
6/8/17,2730.5775,130497013.3
6/9/17,2812.0875,94652077.92
6/10/17,2858.3075,123478099.3
6/11/17,2929.7025,120799843.4
6/12/17,2774.7275,292688436.6
6/13/17,2700.4925,157296507.4
6/14/17,2583.2425,224234234.3
6/15/17,2389.2225,303263576.7
6/16/17,2455.685,143373982
6/17/17,2577.3,123397270.1
6/18/17,2589.8225,117665650.3
6/19/17,2573.2275,105227290
6/20/17,2696.415,150072657.1
6/21/17,2715.19,156675377.5
6/22/17,2695.2375,105198539.3
6/23/17,2723.0875,77680176.15
6/24/17,2645.5825,114047125.6
6/25/17,2566.175,110383054.1
6/26/17,2474.92,201038980.4
6/27/17,2481.1225,190838181.8
6/28/17,2567.1375,139951436.1
6/29/17,2567.12,95904411.86
6/30/17,2521.2,91975928.95
7/1/17,2455.5775,80363996.89
7/2/17,2473.0675,82953661.26
7/3/17,2558.1775,106164184.7
7/4/17,2604.6275,105257157.1
7/5/17,2612.49,116173413.1
7/6/17,2614.685,78309082.64
7/7/17,2557.5825,114629338.6
7/8/17,2532.0225,68513949.13
7/9/17,2540.6675,49772840.24
7/10/17,2414.395,148697049.3
7/11/17,2336.635,171072625.6
7/12/17,2353.57,128602401.5
7/13/17,2384.2875,104359193.5
7/14/17,2283.125,128909472.4
7/15/17,2105.1025,160437207.1
7/16/17,1935.6425,182238752.6
7/17/17,2073.775,184271691.4
7/18/17,2279.7375,232711386.5
7/19/17,2314.58,178896754.3
7/20/17,2590.88,403863613.2
7/21/17,2759.4,264674273.5
7/22/17,2761.7275,171057389.1
7/23/17,2781.365,149988745
7/24/17,2758.6525,114565187.1
7/25/17,2649.425,267485632
7/26/17,2553.765,170300368.9
7/27/17,2627.9375,134992345.3
7/28/17,2756.5,191809350.3
7/29/17,2762.95,115451693.3
7/30/17,2723.6825,111508117
7/31/17,2822.2775,127463858.4
8/1/17,2808.975,170669801.4
8/2/17,2727.5475,111308081.1
8/3/17,2767.755,94292594.41
8/4/17,2840.165,97934524.93
8/5/17,3090.3025,251948511.7
8/6/17,3239.105,98272578.46
8/7/17,3314.395,147054878.6
8/8/17,3420.8275,183138185
8/9/17,3366.5875,162077872.2
8/10/17,3387.805,121047730.3
8/11/17,3549.0775,172616528.4
8/12/17,3776.1525,234827959.5
8/13/17,3992.7375,319538043.7
8/14/17,4176.55,270528108.9
8/15/17,4190.8025,436526132.1
8/16/17,4221.435,236536617.8
8/17/17,4336.98,277180139.2
8/18/17,4181.325,302021357
8/19/17,4100.74,231418438.1
8/20/17,4108.435,144131804.6
8/21/17,4033.97,182632345.2
8/22/17,3962.4225,329913488.8
8/23/17,4139.225,201218453.8
8/24/17,4233.815,152722918.1
8/25/17,4359.275,181183077.4
8/26/17,4339.8175,99725041.3
8/27/17,4356.8375,92611679.55
8/28/17,4333.605,162680594.7
8/29/17,4496.4175,227784325.8
8/30/17,4579.045,156767434.9
8/31/17,4665.8325,169526719.3
9/1/17,4818.09,245621188.7
9/2/17,4730.2025,373937294.2
9/3/17,4576.06,235119309.4
9/4/17,4399.99,368693229.9
9/5/17,4294.455,337002619.3
9/6/17,4522.34,252414088.4
9/7/17,4609.515,162505202
9/8/17,4448.13,393500113.8
9/9/17,4312.265,166136169.2
9/10/17,4237.8125,225676235.9
9/11/17,4240.7075,187671441.5
9/12/17,4209.8875,226754624.7
9/13/17,3988.95,364285886.1
9/14/17,3565.76,559288241.1
9/15/17,3440.2875,759801252.5
9/16/17,3714.545,313864288.9
9/17/17,3667.73,175673276.1
9/18/17,3900.41,293543294.2
9/19/17,3995.2925,244510522.2
9/20/17,3922.48,171262358.8
9/21/17,3747.19,271857644.4
9/22/17,3619.355,207363609.6
9/23/17,3691.355,126719297.5
9/24/17,3720.0775,91950898.75
9/25/17,3809.38,193387578.2
9/26/17,3916.6475,124272560.6
9/27/17,4054.8325,240238135
9/28/17,4198.8425,193500882.6
9/29/17,4159.08,202348780.1
9/30/17,4270.2325,145432216.8
10/1/17,4358.6625,131272868.9
10/2/17,4411.615,157346564.5
10/3/17,4345.555,176563962.4
10/4/17,4267.925,136244406.2
10/5/17,4262.3025,135989285.8
10/6/17,4353.115,134969959.3
10/7/17,4400.0375,88186120.6
10/8/17,4522.435,161567658.9
10/9/17,4705.18,259348510.1
10/10/17,4798.415,237908102.8
10/11/17,4795.2625,169301995
10/12/17,5126.1075,424402942.7
10/13/17,5578.6575,605842079.9
10/14/17,5717.6125,217241172.2
10/15/17,5705.94,285633926.1
10/16/17,5702.0275,174608014.1
10/17/17,5663.06,184361960.9
10/18/17,5472.645,327422264.7
10/19/17,5632.5975,234928807.6
10/20/17,5844.61,364805891.8
10/21/17,6015.375,342551305.6
10/22/17,5945.7625,309499063.9
10/23/17,5894.9175,400642727.9
10/24/17,5696.1825,406047432.7
10/25/17,5592.67,292922109.7
10/26/17,5820.4825,273879114.6
10/27/17,5835.5825,244183828.8
10/28/17,5754.2525,152832186.6
10/29/17,5962.2325,483576932.3
10/30/17,6129.2825,240839563.6
10/31/17,6283.3875,318970008.3
11/1/17,6570.155,434965905.9
11/2/17,6960.0675,831704418
11/3/17,7140.37,560566450
11/4/17,7240.215,386739178.8
11/5/17,7409.28,394696741.2
11/6/17,7178.3025,574142588.7
11/7/17,7060.5475,358449726.9
11/8/17,7360.665,816383845.1
11/9/17,7267.975,458045351.5
11/10/17,6855.1025,756821633.8
11/11/17,6481.2575,439116317.2
11/12/17,6050.5425,814717609.4
